"path","size_mb","category"
"data/input/3943/3943_ndbi.tif","2.898","required_predictor"
"data/input/395/395_building_presence.tif","1.218","required_predictor"
"data/input/395/395_building_height.tif","1.47","required_predictor"
"data/input/395/395_ndvi.tif","1.568","required_predictor"
"data/input/395/395_ndbi.tif","0.803","required_predictor"
"data/input/40/40_building_presence.tif","1.368","required_predictor"
"data/input/40/40_building_height.tif","1.641","required_predictor"
"data/input/40/40_ndvi.tif","1.675","required_predictor"
"data/input/40/40_ndbi.tif","0.888","required_predictor"
"data/input/4155/4155_building_presence.tif","7.315","required_predictor"
"data/input/4155/4155_building_height.tif","9.21","required_predictor"
"data/input/4155/4155_ndvi.tif","7.133","required_predictor"
"data/input/4155/4155_ndbi.tif","3.348","required_predictor"
"data/input/4183/4183_building_presence.tif","1.841","required_predictor"
"data/input/4183/4183_building_height.tif","2.171","required_predictor"
"data/input/4183/4183_ndvi.tif","2.029","required_predictor"
"data/input/4183/4183_ndbi.tif","1.086","required_predictor"
"data/input/4230/4230_building_presence.tif","0.513","required_predictor"
"data/input/4230/4230_building_height.tif","0.731","required_predictor"
"data/input/4230/4230_ndvi.tif","0.697","required_predictor"
"data/input/4230/4230_ndbi.tif","0.369","required_predictor"
"data/input/424/424_building_presence.tif","1.667","required_predictor"
"data/input/424/424_building_height.tif","1.961","required_predictor"
"data/input/424/424_ndvi.tif","1.942","required_predictor"
"data/input/424/424_ndbi.tif","0.962","required_predictor"
"data/input/427/427_building_presence.tif","1.436","required_predictor"
"data/input/427/427_building_height.tif","1.771","required_predictor"
"data/input/427/427_ndvi.tif","1.633","required_predictor"
"data/input/427/427_ndbi.tif","0.866","required_predictor"
"data/input/43/43_building_presence.tif","0.529","required_predictor"
"data/input/43/43_building_height.tif","0.63","required_predictor"
"data/input/43/43_ndvi.tif","0.824","required_predictor"
"data/input/43/43_ndbi.tif","0.446","required_predictor"
"data/input/4305/4305_building_presence.tif","1.567","required_predictor"
"data/input/4305/4305_building_height.tif","2.042","required_predictor"
"data/input/4305/4305_ndvi.tif","3.357","required_predictor"
"data/input/4305/4305_ndbi.tif","1.979","required_predictor"
"data/input/431/431_building_presence.tif","5.96","required_predictor"
"data/input/431/431_building_height.tif","7.405","required_predictor"
"data/input/431/431_ndvi.tif","7.703","required_predictor"
"data/input/431/431_ndbi.tif","4.002","required_predictor"
"data/input/4407/4407_building_presence.tif","0.016","required_predictor"
"data/input/4407/4407_building_height.tif","0.022","required_predictor"
"data/input/4407/4407_ndvi.tif","1.007","required_predictor"
"data/input/4407/4407_ndbi.tif","0.51","required_predictor"
"data/input/4416/4416_building_presence.tif","0.514","required_predictor"
"data/input/4416/4416_building_height.tif","0.602","required_predictor"
"data/input/4416/4416_ndvi.tif","0.931","required_predictor"
"data/input/4416/4416_ndbi.tif","0.524","required_predictor"
"data/input/4605/4605_building_presence.tif","11.687","required_predictor"
"data/input/4605/4605_building_height.tif","16.029","required_predictor"
"data/input/4605/4605_ndvi.tif","14.865","required_predictor"
"data/input/4605/4605_ndbi.tif","7.579","required_predictor"
"data/input/461/461_building_presence.tif","1.083","required_predictor"
"data/input/461/461_building_height.tif","1.294","required_predictor"
"data/input/461/461_ndvi.tif","1.326","required_predictor"
"data/input/461/461_ndbi.tif","0.698","required_predictor"
"data/input/47/47_building_presence.tif","1.517","required_predictor"
"data/input/47/47_building_height.tif","1.867","required_predictor"
"data/input/47/47_ndvi.tif","1.627","required_predictor"
"data/input/47/47_ndbi.tif","0.878","required_predictor"
"data/input/4720/4720_building_presence.tif","0.195","required_predictor"
"data/input/4720/4720_building_height.tif","0.235","required_predictor"
"data/input/4720/4720_ndvi.tif","0.286","required_predictor"
"data/input/4720/4720_ndbi.tif","0.159","required_predictor"
"data/input/4787/4787_building_presence.tif","6.067","required_predictor"
"data/input/4787/4787_building_height.tif","7.585","required_predictor"
"data/input/4787/4787_ndvi.tif","9.003","required_predictor"
"data/input/4787/4787_ndbi.tif","5.064","required_predictor"
"data/input/4952/4952_building_presence.tif","0.791","required_predictor"
"data/input/4952/4952_building_height.tif","0.914","required_predictor"
"data/input/4952/4952_ndvi.tif","1.357","required_predictor"
"data/input/4952/4952_ndbi.tif","0.749","required_predictor"
"data/input/50/50_building_presence.tif","2.039","required_predictor"
"data/input/50/50_building_height.tif","2.474","required_predictor"
"data/input/50/50_ndvi.tif","2.496","required_predictor"
"data/input/50/50_ndbi.tif","1.336","required_predictor"
"data/input/5167/5167_building_presence.tif","0.966","required_predictor"
"data/input/5167/5167_building_height.tif","1.327","required_predictor"
"data/input/5167/5167_ndvi.tif","1.94","required_predictor"
"data/input/5167/5167_ndbi.tif","1.088","required_predictor"
"data/input/5409/5409_building_presence.tif","0.661","required_predictor"
"data/input/5409/5409_building_height.tif","0.767","required_predictor"
"data/input/5409/5409_ndvi.tif","0.967","required_predictor"
"data/input/5409/5409_ndbi.tif","0.549","required_predictor"
"data/input/548/548_building_presence.tif","1.622","required_predictor"
"data/input/548/548_building_height.tif","1.972","required_predictor"
"data/input/548/548_ndvi.tif","1.9","required_predictor"
"data/input/548/548_ndbi.tif","0.951","required_predictor"
"data/input/564/564_building_presence.tif","0.693","required_predictor"
"data/input/564/564_building_height.tif","0.821","required_predictor"
"data/input/564/564_ndvi.tif","0.528","required_predictor"
"data/input/564/564_ndbi.tif","0.256","required_predictor"
"data/input/582/582_building_presence.tif","0.957","required_predictor"
"data/input/582/582_building_height.tif","1.147","required_predictor"
"data/input/582/582_ndvi.tif","1.138","required_predictor"
"data/input/582/582_ndbi.tif","0.738","required_predictor"
"data/input/5822/5822_building_presence.tif","0.413","required_predictor"
"data/input/5822/5822_building_height.tif","0.505","required_predictor"
"data/input/5822/5822_ndvi.tif","0.569","required_predictor"
"data/input/5822/5822_ndbi.tif","0.304","required_predictor"
"data/input/5862/5862_building_presence.tif","3.911","required_predictor"
"data/input/5862/5862_building_height.tif","4.98","required_predictor"
"data/input/5862/5862_ndvi.tif","4.368","required_predictor"
"data/input/5862/5862_ndbi.tif","2.32","required_predictor"
"data/input/5918/5918_building_presence.tif","0.684","required_predictor"
"data/input/5918/5918_building_height.tif","0.929","required_predictor"
"data/input/5918/5918_ndvi.tif","1.363","required_predictor"
"data/input/5918/5918_ndbi.tif","0.792","required_predictor"
"data/input/5935/5935_building_presence.tif","3.481","required_predictor"
"data/input/5935/5935_building_height.tif","4.213","required_predictor"
"data/input/5935/5935_ndvi.tif","3.408","required_predictor"
"data/input/5935/5935_ndbi.tif","1.869","required_predictor"
"data/input/597/597_building_presence.tif","1.668","required_predictor"
"data/input/597/597_building_height.tif","2.035","required_predictor"
"data/input/597/597_ndvi.tif","2.969","required_predictor"
"data/input/597/597_ndbi.tif","1.641","required_predictor"
"data/input/6009/6009_building_presence.tif","1.394","required_predictor"
"data/input/6009/6009_building_height.tif","1.736","required_predictor"
"data/input/6009/6009_ndvi.tif","1.817","required_predictor"
"data/input/6009/6009_ndbi.tif","1.014","required_predictor"
"data/input/6321/6321_building_presence.tif","2.674","required_predictor"
"data/input/6321/6321_building_height.tif","3.118","required_predictor"
"data/input/6321/6321_ndvi.tif","3.166","required_predictor"
"data/input/6321/6321_ndbi.tif","1.617","required_predictor"
"data/input/6474/6474_building_presence.tif","0.533","required_predictor"
"data/input/6474/6474_building_height.tif","0.618","required_predictor"
"data/input/6474/6474_ndvi.tif","0.953","required_predictor"
"data/input/6474/6474_ndbi.tif","0.519","required_predictor"
"data/input/673/673_building_presence.tif","2.555","required_predictor"
"data/input/673/673_building_height.tif","3.188","required_predictor"
"data/input/673/673_ndvi.tif","2.842","required_predictor"
"data/input/673/673_ndbi.tif","1.519","required_predictor"
"data/input/6745/6745_building_presence.tif","0.438","required_predictor"
"data/input/6745/6745_building_height.tif","0.552","required_predictor"
"data/input/6745/6745_ndvi.tif","0.598","required_predictor"
"data/input/6745/6745_ndbi.tif","0.331","required_predictor"
"data/input/6776/6776_building_presence.tif","0.682","required_predictor"
"data/input/6776/6776_building_height.tif","0.892","required_predictor"
"data/input/6776/6776_ndvi.tif","1.366","required_predictor"
"data/input/6776/6776_ndbi.tif","0.764","required_predictor"
"data/input/7054/7054_building_presence.tif","0.488","required_predictor"
"data/input/7054/7054_building_height.tif","0.574","required_predictor"
"data/input/7054/7054_ndvi.tif","0.729","required_predictor"
"data/input/7054/7054_ndbi.tif","0.42","required_predictor"
"data/input/7092/7092_building_presence.tif","6.144","required_predictor"
"data/input/7092/7092_building_height.tif","7.446","required_predictor"
"data/input/7092/7092_ndvi.tif","10.436","required_predictor"
"data/input/7092/7092_ndbi.tif","6.009","required_predictor"
"data/input/7093/7093_building_presence.tif","0.783","required_predictor"
"data/input/7093/7093_building_height.tif","1.02","required_predictor"
"data/input/7093/7093_ndvi.tif","1.654","required_predictor"
"data/input/7093/7093_ndbi.tif","0.953","required_predictor"
"data/input/7131/7131_building_presence.tif","5.511","required_predictor"
"data/input/7131/7131_building_height.tif","6.585","required_predictor"
"data/input/7131/7131_ndvi.tif","10.426","required_predictor"
"data/input/7131/7131_ndbi.tif","6.169","required_predictor"
"data/input/7209/7209_building_presence.tif","2.656","required_predictor"
"data/input/7209/7209_building_height.tif","3.401","required_predictor"
"data/input/7209/7209_ndvi.tif","2.811","required_predictor"
"data/input/7209/7209_ndbi.tif","1.56","required_predictor"
"data/input/7222/7222_building_presence.tif","1.044","required_predictor"
"data/input/7222/7222_building_height.tif","1.318","required_predictor"
"data/input/7222/7222_ndvi.tif","3.061","required_predictor"
"data/input/7222/7222_ndbi.tif","1.763","required_predictor"
"data/input/7426/7426_building_presence.tif","1.577","required_predictor"
"data/input/7426/7426_building_height.tif","1.877","required_predictor"
"data/input/7426/7426_ndvi.tif","3.302","required_predictor"
"data/input/7426/7426_ndbi.tif","1.982","required_predictor"
"data/input/746/746_building_presence.tif","0.392","required_predictor"
"data/input/746/746_building_height.tif","0.478","required_predictor"
"data/input/746/746_ndvi.tif","0.696","required_predictor"
"data/input/746/746_ndbi.tif","0.408","required_predictor"
"data/input/7471/7471_building_presence.tif","2.249","required_predictor"
"data/input/7471/7471_building_height.tif","2.738","required_predictor"
"data/input/7471/7471_ndvi.tif","2.933","required_predictor"
"data/input/7471/7471_ndbi.tif","1.599","required_predictor"
"data/input/7516/7516_building_presence.tif","2.265","required_predictor"
"data/input/7516/7516_building_height.tif","2.711","required_predictor"
"data/input/7516/7516_ndvi.tif","2.643","required_predictor"
"data/input/7516/7516_ndbi.tif","1.349","required_predictor"
"data/input/7543/7543_building_presence.tif","1.463","required_predictor"
"data/input/7543/7543_building_height.tif","1.796","required_predictor"
"data/input/7543/7543_ndvi.tif","1.945","required_predictor"
"data/input/7543/7543_ndbi.tif","1.115","required_predictor"
"data/input/7716/7716_building_presence.tif","1.323","required_predictor"
"data/input/7716/7716_building_height.tif","1.653","required_predictor"
"data/input/7716/7716_ndvi.tif","1.475","required_predictor"
"data/input/7716/7716_ndbi.tif","0.806","required_predictor"
"data/input/7961/7961_building_presence.tif","1.592","required_predictor"
"data/input/7961/7961_building_height.tif","1.889","required_predictor"
"data/input/7961/7961_ndvi.tif","2.778","required_predictor"
"data/input/7961/7961_ndbi.tif","1.625","required_predictor"
"data/input/8125/8125_building_presence.tif","3.305","required_predictor"
"data/input/8125/8125_building_height.tif","4.06","required_predictor"
"data/input/8125/8125_ndvi.tif","3.448","required_predictor"
"data/input/8125/8125_ndbi.tif","1.73","required_predictor"
"data/input/820/820_building_presence.tif","2.965","required_predictor"
"data/input/820/820_building_height.tif","3.57","required_predictor"
"data/input/820/820_ndvi.tif","2.647","required_predictor"
"data/input/820/820_ndbi.tif","1.414","required_predictor"
"data/input/832/832_building_presence.tif","2.355","required_predictor"
"data/input/832/832_building_height.tif","2.941","required_predictor"
"data/input/832/832_ndvi.tif","2.926","required_predictor"
"data/input/832/832_ndbi.tif","1.586","required_predictor"
"data/input/85/85_building_presence.tif","1.602","required_predictor"
"data/input/85/85_building_height.tif","1.976","required_predictor"
"data/input/85/85_ndvi.tif","1.72","required_predictor"
"data/input/85/85_ndbi.tif","0.925","required_predictor"
"data/input/8564/8564_building_presence.tif","1.307","required_predictor"
"data/input/8564/8564_building_height.tif","1.546","required_predictor"
"data/input/8564/8564_ndvi.tif","1.437","required_predictor"
"data/input/8564/8564_ndbi.tif","0.731","required_predictor"
"data/input/873/873_building_presence.tif","1.149","required_predictor"
"data/input/873/873_building_height.tif","1.384","required_predictor"
"data/input/873/873_ndvi.tif","1.955","required_predictor"
"data/input/873/873_ndbi.tif","1.072","required_predictor"
"data/input/945/945_building_presence.tif","1.205","required_predictor"
"data/input/945/945_building_height.tif","1.598","required_predictor"
"data/input/945/945_ndvi.tif","1.671","required_predictor"
"data/input/945/945_ndbi.tif","0.864","required_predictor"
"data/input/986/986_building_presence.tif","0.746","required_predictor"
"data/input/986/986_building_height.tif","0.912","required_predictor"
"data/input/986/986_ndvi.tif","0.759","required_predictor"
"data/input/986/986_ndbi.tif","0.406","required_predictor"
"data/input/994/994_building_presence.tif","0.414","required_predictor"
"data/input/994/994_building_height.tif","0.504","required_predictor"
"data/input/994/994_ndvi.tif","0.683","required_predictor"
"data/input/994/994_ndbi.tif","0.385","required_predictor"
